OBJECTID;COD_EMPRES;COD_FUNDO;NOM_FUNDO;COD_EMP_PR;COD_EMP__1;COD_FUN_OP;COD_SUBGER;DSC_SUBGER;COD_Z_ADM_;DSC_Z_ADM_;NOM_Z_ADM_;COD_S_ADM_;DSC_S_ADM_;NOM_S_ADM_;COD_Z_PROD;DSC_Z_PROD;NOM_Z_PROD;COD_TIPO_P;DSC_TIPO_P;COD_REGION;NOM_REGION;COD_PROVIN;NOM_PROVIN;COD_COMUNA;NOM_COMUNA;N_ID_COMPL;DSC_COMPLE;N_ID_RESTR;C_DSC_REST;N_ID_BARRI;C_NOM_BARR;C_SIMBOLOG;F_LATITUD;F_LONGITUD;SUP_ACTUAL;FECHA_CART;ID_FUNDO;SHAPE_Leng;SHAPE_Area;Area;Barrio;NCR;COD_NCR;JefeSector
1715;90;8540;LOS PRADOS Y OTROS;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.31337700000;-72.13977600000;930.38000000000;01-09-2025;2041;23459.82122090000;9303984.35785000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1742;90;8571;PARCELA CULLINCO Y OTROS;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.36874700000;-72.21962200000;63.66000000000;;2069;5944.06291279000;635308.57995000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1755;90;8586;LOTE 1 LOS ULMOS;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.30361900000;-72.29016800000;147.41000000000;;2082;6988.67507128000;1473764.48685000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1761;90;8593;PARCELA 1 EL ROSARIO 4;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.36765300000;-72.14955300000;92.09000000000;;2089;3871.43939166000;921319.28310000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1780;90;8617;SAN JAVIER II Y OTROS;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.40173600000;-72.20604600000;343.51000000000;;2109;13963.82293240000;3435827.07675000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1795;90;8633;SANTA ELENA;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.38694600000;-72.03135600000;292.87000000000;;2124;13037.77788830000;2928736.22105000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1796;90;8634;LAS HIGUERAS;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;492;PERQUENCO;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.39207100000;-72.25578000000;70.83000000000;;2125;4701.18280747000;709686.49415000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1810;90;8651;SANTA JUANA;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.35408700000;-72.10120400000;15.53000000000;;2140;2427.54035683000;154758.18610000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1831;90;8672;PARCELA 6 SAN CARLOS;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.41075100000;-72.13266700000;179.01000000000;;2161;7643.13842300000;1790767.12755000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1917;90;8762;EL LAUREL III;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.36855600000;-72.11695500000;4.03000000000;;2249;955.02159310700;40274.38715000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1941;90;8807;HIJUELA 1 SAN JAVIER;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.39448700000;-72.19261700000;25.97000000000;;2273;2792.09986088000;259826.71605000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1969;90;8835;HIJUELA SANTA INES;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.38465800000;-72.18891300000;10.70000000000;;2301;1416.66229501000;108026.40180000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1994;90;8864;LOTE 3 HIJUELA SAN JAVIER;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.40203800000;-72.19403900000;22.77000000000;;2326;2149.80621203000;228180.46000000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
2003;90;8873;EL LAUREL I;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.36453000000;-72.11708800000;20.07000000000;;2335;2889.94937797000;200694.00630000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
2022;90;8895;LOTE 2-A HIJUELA SAN JAVIER;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.39883700000;-72.19178600000;5.13000000000;;2356;906.90504613800;51280.21000000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
2037;90;8913;LA ESTAFA;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.39308400000;-72.23451400000;121.58000000000;;2372;6174.25559543000;1214457.84660000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
2074;90;8954;LAS HORTENSIAS;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.35581200000;-72.08135600000;37.71000000000;;2410;4894.73317218000;377002.99589900000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
2080;90;8961;HIJUELA 8 NIRECO;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.39510600000;-72.18866500000;4.92000000000;;2417;890.17844900800;49348.95379990000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
2103;90;8986;PARCELA 3 EL ROSARIO 4;90;90;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.36763800000;-72.15791100000;44.02000000000;;2440;2899.21772808000;440135.56010000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
2749;90;2345;SAN AGUSTIN;90;82;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;6;VICTORIA;CALDERON AGUIN PABLO ANDRES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;479;CURACAUTIN;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.33393200000;-71.93114400000;220.05000000000;;6918;16703.86562780000;5685197.65480000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
2929;90;2438;LA MONTA├æA LOTE 2 USUFRUCTO;90;82;0;2;CENTRO;8;VICTORIA;CID BASCUR CLAUDIO ALFONSO;5;SELVA OSCURA;CRIMILDA MARIA LAGOS ERICES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;481;VICTORIA;2;MEDIO;2;APOYO PRIVADO;10;VICTORIA;#FFC000;-38.29719000000;-72.22859500000;47.51000000000;;10680;4751.87277779000;906007.81035000000;Victoria;Los Prados;Medio;3;JOHAN MADARIAGA
1;90;4650;ANILEHUE;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.84994900000;-72.64363200000;14.63000000000;;1215;1851.81667016000;145595.60855000000;Angol;Mahuida;Medio;3;LUIS FUENTES
32;90;5130;LOS PLACERES;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.81631700000;-72.78832100000;906.20000000000;01-09-2025;1246;17053.94181790000;9064413.11515000000;Angol;Mahuida;Medio;3;LUIS FUENTES
33;90;5131;MAHUIDA;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;5;TRINTRE;DIAZ CARRASCO HECTOR;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.86964700000;-72.80815500000;1629.47000000000;01-09-2025;1247;27698.82986190000;16295868.41590000000;Angol;Mahuida;Medio;3;LUIS FUENTES
66;90;1183;EL ROSARIO;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;5;TRINTRE;DIAZ CARRASCO HECTOR;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.84527700000;-72.80412100000;25.28000000000;;569;2260.53694412000;252723.00400000000;Angol;Mahuida;Medio;3;LUIS FUENTES
77;90;1194;PARCELA 13 LOLENCO LOTE A;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.90294500000;-72.57729200000;71.51000000000;;580;3502.90374905000;713590.69125000000;Angol;Mahuida;Medio;3;LUIS FUENTES
78;90;1195;EL MIRADOR (NAHUELVE);90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;5;TRINTRE;DIAZ CARRASCO HECTOR;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.92431300000;-72.82243200000;23.03000000000;;581;2204.32252356000;229631.13745000000;Angol;Mahuida;Medio;3;LUIS FUENTES
86;90;1205;SAN JOSE LOTE-A;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.81739400000;-72.86703200000;64.02000000000;;591;3698.79811309000;639483.31150000000;Angol;Mahuida;Medio;3;LUIS FUENTES
111;90;5159;VERDUN;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.83682000000;-72.74792900000;539.15000000000;;1274;11840.35914380000;5391409.25660000000;Angol;Mahuida;Medio;3;LUIS FUENTES
177;90;1246;PARCELA 12 LOLENCO LOTE-A;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.89025700000;-72.58716200000;14.62000000000;;630;1737.17317409000;145825.18970000000;Angol;Mahuida;Medio;3;LUIS FUENTES
269;90;1293;HIJUELA 5 Y 6-A SAN JOSE;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;5;TRINTRE;DIAZ CARRASCO HECTOR;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.92693700000;-72.81554300000;48.84000000000;;676;3706.76978440000;487223.56804900000;Angol;Mahuida;Medio;3;LUIS FUENTES
306;90;1332;SAN MIGUEL-LA GRANJA Y OTROS;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.94810200000;-72.72703400000;648.87000000000;;715;15043.42127210000;6488517.32015000000;Angol;Mahuida;Medio;3;LUIS FUENTES
337;90;5426;BELLAVISTA;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.94955500000;-72.59586700000;191.20000000000;;1402;5707.58855769000;1913776.60415000000;Angol;Mahuida;Medio;3;JOHAN MADARIAGA
342;90;5431;BELLAVISTA 2;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.95946700000;-72.60442000000;24.52000000000;;1407;2254.29642865000;244819.89540000000;Angol;Mahuida;Medio;3;JOHAN MADARIAGA
353;90;5443;SANTA ALICIA LOTE A;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.98957300000;-72.54905200000;315.24000000000;;1419;8124.74652225000;3152143.10440000000;Angol;Mahuida;Medio;3;JOHAN MADARIAGA
360;90;5450;TACNA;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.92246800000;-72.56527100000;259.95000000000;;1426;7804.35386401000;2600998.40505000000;Angol;Mahuida;Medio;3;JOHAN MADARIAGA
367;90;5457;PARCELAS COLONIA LOLENCO;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.90948000000;-72.58645000000;185.90000000000;;1433;7913.63955408000;1859825.09900000000;Angol;Mahuida;Medio;3;LUIS FUENTES
369;90;5459;PARCELA 1 LOLENCO LOTE_A;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.86300000000;-72.62843000000;50.38000000000;;1435;3216.51022637000;501679.64790000000;Angol;Mahuida;Medio;3;LUIS FUENTES
373;90;1345;PARCELA 9 LOLENCO LOTE-D Y OTRO;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.88344400000;-72.60464300000;82.81000000000;;728;6312.27496803000;829996.39325000000;Angol;Mahuida;Medio;3;LUIS FUENTES
424;90;5460;LOS ALAMOS PARC.#13 Y #16;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.88229600000;-72.62904800000;133.74000000000;;1436;6850.53711982000;1336479.12600000000;Angol;Mahuida;Medio;3;LUIS FUENTES
619;90;1499;SAN LUIS F.HIJ.A LOTE C;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.91631200000;-72.63171500000;121.70000000000;;870;8615.80909660000;1217224.54940000000;Angol;Mahuida;Medio;3;JOHAN MADARIAGA
981;90;3061;PARCELAS DEUCO;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.87638900000;-72.75879700000;208.17000000000;;1099;15037.23037670000;2081257.26125000000;Angol;Mahuida;Medio;3;LUIS FUENTES
985;90;3065;CARMEN DE ANGOL;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.92894500000;-72.53304700000;351.44000000000;;1103;18219.58311380000;3515622.63305000000;Angol;Mahuida;Medio;3;JOHAN MADARIAGA
1499;90;1919;SANTA ESTER LOTE 1;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.91632800000;-72.71478600000;42.89000000000;;6117;2664.87126947000;428287.25870000000;Angol;Mahuida;Medio;3;LUIS FUENTES
1605;90;700;ROMULHUECO Y EL TRANSITO;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;5;TRINTRE;DIAZ CARRASCO HECTOR;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.89647200000;-72.79999200000;182.22000000000;;4857;7482.28167654000;1823437.34200000000;Angol;Mahuida;Medio;3;LUIS FUENTES
2371;90;780;TERRENO TRINTRE;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.92189600000;-72.74348200000;2.90000000000;;459;674.56785459100;28897.22845000000;Angol;Mahuida;Medio;3;LUIS FUENTES
2462;90;708;LA TORRE Y LOS HINOJOS;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.92813300000;-72.73785400000;475.04000000000;;390;18970.81129530000;4745599.91190000000;Angol;Mahuida;Medio;3;LUIS FUENTES
2471;90;717;SAN LUIS DE FORTIN;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-37.92685000000;-72.60941600000;521.89000000000;;399;11996.45399090000;5218055.33255000000;Angol;Mahuida;Medio;3;JOHAN MADARIAGA
